,index,x,y
477,4.0,2.1686591982630877e-13,-8.77929423073639e-14
478,4.0,3.0081120586448476e-13,8.499309316708838e-13
479,4.0,9.15153018823539e-15,8.461783965966168e-14
480,4.0,-4.073159322638677e-14,1.3288338484203443e-13
481,4.0,3.147248479205428e-14,7.334220203659819e-14
482,4.0,1.6425084930329247e-14,5.038780110271695e-14
483,4.0,2.5388614671994917e-14,1.085490033614469e-13
484,4.0,9.811637609633086e-14,9.790799989166825e-14
485,4.0,4.457116095800104e-14,6.820796998208327e-14
486,4.0,4.4309973233984463e-14,4.188867776011947e-14
487,4.0,-2.925882495197849e-14,4.203070309677405e-14
488,4.0,1.5932689456759164e-14,9.198478555722322e-14
489,4.0,7.024133897764847e-13,-4.160196797880468e-13
490,4.0,7.006379167324786e-14,1.2083990465468211e-13
491,4.0,2.6163089596127943e-13,-4.211394003633137e-13
492,4.0,2.869128580948523e-14,2.7281949366599725e-14
493,4.0,3.8691616334637733e-14,4.553082259292372e-14
494,4.0,-2.831753750193031e-14,1.3762790101246144e-13
495,4.0,5.458966664519835e-14,3.015753699214282e-14
496,4.0,1.403603716749392e-13,-2.9756505485684975e-14
497,4.0,7.751641039509529e-13,-1.3007878477321058e-12
498,4.0,4.3116323104351647e-14,3.6210365605264664e-14
499,4.0,3.803727284435228e-13,6.324617419421789e-13
500,5.0,2.878481231370057e-14,6.011693470199423e-14
501,5.0,1.4672905600502356e-13,6.53569647801662e-14
502,5.0,1.5352527942626936e-13,4.177544305016216e-13
503,5.0,4.048201053730541e-12,-3.949745396311216e-12
504,5.0,5.837857646115128e-13,1.1606970718259194e-12
505,5.0,2.0102976686374228e-12,7.888288460001126e-13
506,5.0,1.4521159232421543e-14,3.682134620200945e-14
507,5.0,4.433609234920325e-14,5.773407462320496e-14
508,5.0,1.4744004649129172e-14,7.623608086051756e-14
509,5.0,5.509060235502204e-15,1.859937058966907e-13
510,5.0,-1.323671907257357e-13,-6.104075005870825e-14
511,5.0,-7.194296718364173e-14,9.293515858574084e-14
512,5.0,1.0020732262151006e-13,9.547124161439311e-14
513,5.0,5.5814605696660624e-14,5.2483818371273896e-14
514,5.0,3.235577171438558e-13,2.3674166511284427e-14
515,5.0,4.312912238054973e-14,-2.7005961699098387e-14
516,5.0,-7.480276971526247e-14,2.0750439617509555e-12
517,5.0,2.5706278176803125e-14,1.7591050384804364e-13
518,5.0,2.2903026678925246e-13,4.672463366012353e-13
519,5.0,-1.0355614571243091e-13,2.4377292709626906e-14
520,5.0,1.9996720343127655e-13,-7.516068944377822e-14
521,5.0,-7.036067429099382e-14,3.064679290395825e-13
522,5.0,1.4484174390173227e-13,1.5006350252614065e-13
523,5.0,3.542635543878203e-14,9.338962242038178e-14
524,5.0,3.0014053871949175e-14,7.573920979639246e-14
525,5.0,2.0958371501546905e-12,-1.0135214386364562e-12
526,5.0,-1.2108712171414188e-14,5.530336927002057e-14
527,5.0,1.0619583801141258e-13,1.4676396530993796e-13
528,5.0,-5.7284755504133e-14,1.6784653691050488e-13
529,5.0,3.415758408020451e-14,5.811281538427463e-14
530,5.0,6.400793134214643e-14,-4.730392895951517e-13
531,5.0,3.5433790549883653e-13,4.506759460197583e-13
532,5.0,3.135148027389985e-13,-7.896118473839553e-14
533,5.0,6.314244847732673e-14,1.7158409023532483e-13
534,5.0,4.088931651492074e-14,6.510603796367782e-14
535,5.0,6.352954240138453e-14,5.6649524093208233e-14
536,5.0,4.7724510612288957e-14,3.9409786411826054e-14
537,5.0,-3.786039844091236e-14,1.0952587592859708e-13
538,5.0,1.7250785670229272e-13,7.479642395563597e-13
539,5.0,6.211200833120294e-14,1.0756335525722482e-14
540,5.0,4.926177439860176e-14,2.797416828565953e-14
541,5.0,1.3014828886019175e-14,9.382520992438782e-14
542,5.0,-1.9337424285322352e-15,9.164062047550091e-14
543,5.0,-2.7988484190114236e-13,7.367381388839849e-13
544,5.0,-1.677318996603091e-13,1.4577886973116474e-13
545,5.0,-2.075582728857594e-12,1.2312095289079341e-12
546,5.0,6.228183667397638e-14,5.695121097804743e-14
547,5.0,8.567932051046543e-13,-2.0179479669747643e-12
548,5.0,-1.242563356658281e-13,1.992928628154756e-13
549,5.0,2.7213368752878357e-14,6.921381636469212e-14
550,5.0,8.272990192263078e-13,-2.7045282810454093e-12
551,5.0,-3.045388853524336e-14,6.118483929350644e-13
552,5.0,3.697889601776359e-14,1.6192978289985886e-13
553,5.0,4.6530107241783676e-14,5.449459787715985e-14
554,5.0,-1.0121066396822453e-12,6.177275332624626e-13
555,5.0,1.188859878699358e-13,1.6400071399738716e-13
556,5.0,6.307793653572715e-15,-1.4809703176409454e-12
557,5.0,8.004567362030139e-14,1.0401537648421738e-13
558,5.0,3.733614186933733e-14,6.17605098689331e-14
559,5.0,1.407867219859704e-13,2.1704452162196418e-13
560,5.0,1.787994424220226e-12,1.8315221626371047e-12
561,5.0,1.8504369648811746e-14,5.5148018064646035e-14
562,5.0,-1.2660294667952606e-12,-8.128876743247177e-13
563,5.0,8.444091300733042e-13,6.083263217810032e-13
564,5.0,-1.4265942473989785e-12,1.0725586426497273e-12
565,5.0,5.52399511445506e-14,2.1079750365011405e-13
566,5.0,2.416839704903188e-14,8.650389361996768e-14
567,5.0,6.018763713916199e-14,1.2200546649327525e-13
568,5.0,5.3820458625555096e-14,9.312878126148769e-14
569,5.0,3.1345144261943627e-13,1.0676051504741015e-12
570,5.0,2.9634756826433944e-14,3.1502068862232854e-13
571,5.0,3.1642240122502935e-14,-1.3256929210847837e-14
572,5.0,-1.3379468959400154e-13,3.93773855984801e-13
573,5.0,-2.7080400201006227e-14,2.4785722664513983e-14
574,5.0,-1.3847649508553387e-13,-1.7668144438024058e-13
575,5.0,6.172569019553788e-14,4.368431535253134e-13
576,5.0,4.573011742629151e-13,1.8853383280370703e-12
577,5.0,2.1686591982630877e-13,-8.77929423073639e-14
578,5.0,3.0081120586448476e-13,8.499309316708838e-13
579,5.0,9.15153018823539e-15,8.461783965966168e-14
580,5.0,-4.073159322638677e-14,1.3288338484203443e-13
581,5.0,3.147248479205428e-14,7.334220203659819e-14
582,5.0,1.6425084930329247e-14,5.038780110271695e-14
583,5.0,2.5388614671994917e-14,1.085490033614469e-13
584,5.0,9.811637609633086e-14,9.790799989166825e-14
585,5.0,4.457116095800104e-14,6.820796998208327e-14
586,5.0,4.4309973233984463e-14,4.188867776011947e-14
587,5.0,-2.925882495197849e-14,4.203070309677405e-14
588,5.0,1.5932689456759164e-14,9.198478555722322e-14
589,5.0,7.024133897764847e-13,-4.160196797880468e-13
590,5.0,7.006379167324786e-14,1.2083990465468211e-13
591,5.0,2.6163089596127943e-13,-4.211394003633137e-13
592,5.0,2.869128580948523e-14,2.7281949366599725e-14
593,5.0,3.8691616334637733e-14,4.553082259292372e-14
594,5.0,-2.831753750193031e-14,1.3762790101246144e-13
595,5.0,5.458966664519835e-14,3.015753699214282e-14
596,5.0,1.403603716749392e-13,-2.9756505485684975e-14
597,5.0,7.751641039509529e-13,-1.3007878477321058e-12
598,5.0,4.3116323104351647e-14,3.6210365605264664e-14
599,5.0,3.803727284435228e-13,6.324617419421789e-13
600,6.0,2.878481231370057e-14,6.011693470199423e-14
601,6.0,1.4672905600502356e-13,6.53569647801662e-14
602,6.0,1.5352527942626936e-13,4.177544305016216e-13
603,6.0,4.048201053730541e-12,-3.949745396311216e-12
604,6.0,5.837857646115128e-13,1.1606970718259194e-12
605,6.0,2.0102976686374228e-12,7.888288460001126e-13
606,6.0,1.4521159232421543e-14,3.682134620200945e-14
607,6.0,4.433609234920325e-14,5.773407462320496e-14
608,6.0,1.4744004649129172e-14,7.623608086051756e-14
609,6.0,5.509060235502204e-15,1.859937058966907e-13
610,6.0,-1.323671907257357e-13,-6.104075005870825e-14
611,6.0,-7.194296718364173e-14,9.293515858574084e-14
612,6.0,1.0020732262151006e-13,9.547124161439311e-14
613,6.0,5.5814605696660624e-14,5.2483818371273896e-14
614,6.0,3.235577171438558e-13,2.3674166511284427e-14
615,6.0,4.312912238054973e-14,-2.7005961699098387e-14
616,6.0,-7.480276971526247e-14,2.0750439617509555e-12
617,6.0,2.5706278176803125e-14,1.7591050384804364e-13
618,6.0,2.2903026678925246e-13,4.672463366012353e-13
619,6.0,-1.0355614571243091e-13,2.4377292709626906e-14
620,6.0,1.9996720343127655e-13,-7.516068944377822e-14
621,6.0,-7.036067429099382e-14,3.064679290395825e-13
622,6.0,1.4484174390173227e-13,1.5006350252614065e-13
623,6.0,3.542635543878203e-14,9.338962242038178e-14
624,6.0,3.0014053871949175e-14,7.573920979639246e-14
625,6.0,2.0958371501546905e-12,-1.0135214386364562e-12
626,6.0,-1.2108712171414188e-14,5.530336927002057e-14
627,6.0,1.0619583801141258e-13,1.4676396530993796e-13
628,6.0,-5.7284755504133e-14,1.6784653691050488e-13
629,6.0,3.415758408020451e-14,5.811281538427463e-14
630,6.0,6.400793134214643e-14,-4.730392895951517e-13
631,6.0,3.5433790549883653e-13,4.506759460197583e-13
632,6.0,3.135148027389985e-13,-7.896118473839553e-14
633,6.0,6.314244847732673e-14,1.7158409023532483e-13
634,6.0,4.088931651492074e-14,6.510603796367782e-14
635,6.0,6.352954240138453e-14,5.6649524093208233e-14
636,6.0,4.7724510612288957e-14,3.9409786411826054e-14
637,6.0,-3.786039844091236e-14,1.0952587592859708e-13
638,6.0,1.7250785670229272e-13,7.479642395563597e-13
639,6.0,6.211200833120294e-14,1.0756335525722482e-14
640,6.0,4.926177439860176e-14,2.797416828565953e-14
641,6.0,1.3014828886019175e-14,9.382520992438782e-14
642,6.0,-1.9337424285322352e-15,9.164062047550091e-14
643,6.0,-2.7988484190114236e-13,7.367381388839849e-13
644,6.0,-1.677318996603091e-13,1.4577886973116474e-13
645,6.0,-2.075582728857594e-12,1.2312095289079341e-12
646,6.0,6.228183667397638e-14,5.695121097804743e-14
647,6.0,8.567932051046543e-13,-2.0179479669747643e-12
648,6.0,-1.242563356658281e-13,1.992928628154756e-13
649,6.0,2.7213368752878357e-14,6.921381636469212e-14
650,6.0,8.272990192263078e-13,-2.7045282810454093e-12
651,6.0,-3.045388853524336e-14,6.118483929350644e-13
652,6.0,3.697889601776359e-14,1.6192978289985886e-13
653,6.0,4.6530107241783676e-14,5.449459787715985e-14
654,6.0,-1.0121066396822453e-12,6.177275332624626e-13
655,6.0,1.188859878699358e-13,1.6400071399738716e-13
656,6.0,6.307793653572715e-15,-1.4809703176409454e-12
657,6.0,8.004567362030139e-14,1.0401537648421738e-13
658,6.0,3.733614186933733e-14,6.17605098689331e-14
659,6.0,1.407867219859704e-13,2.1704452162196418e-13
660,6.0,1.787994424220226e-12,1.8315221626371047e-12
661,6.0,1.8504369648811746e-14,5.5148018064646035e-14
662,6.0,-1.2660294667952606e-12,-8.128876743247177e-13
663,6.0,8.444091300733042e-13,6.083263217810032e-13
664,6.0,-1.4265942473989785e-12,1.0725586426497273e-12
665,6.0,5.52399511445506e-14,2.1079750365011405e-13
666,6.0,2.416839704903188e-14,8.650389361996768e-14
667,6.0,6.018763713916199e-14,1.2200546649327525e-13
668,6.0,5.3820458625555096e-14,9.312878126148769e-14
669,6.0,3.1345144261943627e-13,1.0676051504741015e-12
670,6.0,2.9634756826433944e-14,3.1502068862232854e-13
671,6.0,3.1642240122502935e-14,-1.3256929210847837e-14
672,6.0,-1.3379468959400154e-13,3.93773855984801e-13
673,6.0,-2.7080400201006227e-14,2.4785722664513983e-14
674,6.0,-1.3847649508553387e-13,-1.7668144438024058e-13
675,6.0,6.172569019553788e-14,4.368431535253134e-13
676,6.0,4.573011742629151e-13,1.8853383280370703e-12
677,6.0,2.1686591982630877e-13,-8.77929423073639e-14
678,6.0,3.0081120586448476e-13,8.499309316708838e-13
679,6.0,9.15153018823539e-15,8.461783965966168e-14
680,6.0,-4.073159322638677e-14,1.3288338484203443e-13
681,6.0,3.147248479205428e-14,7.334220203659819e-14
682,6.0,1.6425084930329247e-14,5.038780110271695e-14
683,6.0,2.5388614671994917e-14,1.085490033614469e-13
684,6.0,9.811637609633086e-14,9.790799989166825e-14
685,6.0,4.457116095800104e-14,6.820796998208327e-14
686,6.0,4.4309973233984463e-14,4.188867776011947e-14
687,6.0,-2.925882495197849e-14,4.203070309677405e-14
688,6.0,1.5932689456759164e-14,9.198478555722322e-14
689,6.0,7.024133897764847e-13,-4.160196797880468e-13
690,6.0,7.006379167324786e-14,1.2083990465468211e-13
691,6.0,2.6163089596127943e-13,-4.211394003633137e-13
692,6.0,2.869128580948523e-14,2.7281949366599725e-14
693,6.0,3.8691616334637733e-14,4.553082259292372e-14
694,6.0,-2.831753750193031e-14,1.3762790101246144e-13
695,6.0,5.458966664519835e-14,3.015753699214282e-14
696,6.0,1.403603716749392e-13,-2.9756505485684975e-14
697,6.0,7.751641039509529e-13,-1.3007878477321058e-12
698,6.0,4.3116323104351647e-14,3.6210365605264664e-14
699,6.0,3.803727284435228e-13,6.324617419421789e-13
700,7.0,2.878481231370057e-14,6.011693470199423e-14
701,7.0,1.4672905600502356e-13,6.53569647801662e-14
702,7.0,1.5352527942626936e-13,4.177544305016216e-13
703,7.0,4.048201053730541e-12,-3.949745396311216e-12
704,7.0,5.837857646115128e-13,1.1606970718259194e-12
705,7.0,2.0102976686374228e-12,7.888288460001126e-13
706,7.0,1.4521159232421543e-14,3.682134620200945e-14
707,7.0,4.433609234920325e-14,5.773407462320496e-14
708,7.0,1.4744004649129172e-14,7.623608086051756e-14
709,7.0,5.509060235502204e-15,1.859937058966907e-13
710,7.0,-1.323671907257357e-13,-6.104075005870825e-14
711,7.0,-7.194296718364173e-14,9.293515858574084e-14
712,7.0,1.0020732262151006e-13,9.547124161439311e-14
713,7.0,5.5814605696660624e-14,5.2483818371273896e-14
714,7.0,3.235577171438558e-13,2.3674166511284427e-14
715,7.0,4.312912238054973e-14,-2.7005961699098387e-14
716,7.0,-7.480276971526247e-14,2.0750439617509555e-12
717,7.0,2.5706278176803125e-14,1.7591050384804364e-13
718,7.0,2.2903026678925246e-13,4.672463366012353e-13
719,7.0,-1.0355614571243091e-13,2.4377292709626906e-14
720,7.0,1.9996720343127655e-13,-7.516068944377822e-14
721,7.0,-7.036067429099382e-14,3.064679290395825e-13
722,7.0,1.4484174390173227e-13,1.5006350252614065e-13
723,7.0,3.542635543878203e-14,9.338962242038178e-14
724,7.0,3.0014053871949175e-14,7.573920979639246e-14
725,7.0,2.0958371501546905e-12,-1.0135214386364562e-12
726,7.0,-1.2108712171414188e-14,5.530336927002057e-14
727,7.0,1.0619583801141258e-13,1.4676396530993796e-13
728,7.0,-5.7284755504133e-14,1.6784653691050488e-13
729,7.0,3.415758408020451e-14,5.811281538427463e-14
730,7.0,6.400793134214643e-14,-4.730392895951517e-13
731,7.0,3.5433790549883653e-13,4.506759460197583e-13
732,7.0,3.135148027389985e-13,-7.896118473839553e-14
733,7.0,6.314244847732673e-14,1.7158409023532483e-13
734,7.0,4.088931651492074e-14,6.510603796367782e-14
735,7.0,6.352954240138453e-14,5.6649524093208233e-14
736,7.0,4.7724510612288957e-14,3.9409786411826054e-14
737,7.0,-3.786039844091236e-14,1.0952587592859708e-13
738,7.0,1.7250785670229272e-13,7.479642395563597e-13
739,7.0,6.211200833120294e-14,1.0756335525722482e-14
740,7.0,4.926177439860176e-14,2.797416828565953e-14
741,7.0,1.3014828886019175e-14,9.382520992438782e-14
742,7.0,-1.9337424285322352e-15,9.164062047550091e-14
743,7.0,-2.7988484190114236e-13,7.367381388839849e-13
744,7.0,-1.677318996603091e-13,1.4577886973116474e-13
745,7.0,-2.075582728857594e-12,1.2312095289079341e-12
746,7.0,6.228183667397638e-14,5.695121097804743e-14
747,7.0,8.567932051046543e-13,-2.0179479669747643e-12
748,7.0,-1.242563356658281e-13,1.992928628154756e-13
749,7.0,2.7213368752878357e-14,6.921381636469212e-14
750,7.0,8.272990192263078e-13,-2.7045282810454093e-12
751,7.0,-3.045388853524336e-14,6.118483929350644e-13
752,7.0,3.697889601776359e-14,1.6192978289985886e-13
753,7.0,4.6530107241783676e-14,5.449459787715985e-14
754,7.0,-1.0121066396822453e-12,6.177275332624626e-13
755,7.0,1.188859878699358e-13,1.6400071399738716e-13
756,7.0,6.307793653572715e-15,-1.4809703176409454e-12
757,7.0,8.004567362030139e-14,1.0401537648421738e-13
758,7.0,3.733614186933733e-14,6.17605098689331e-14
759,7.0,1.407867219859704e-13,2.1704452162196418e-13
760,7.0,1.787994424220226e-12,1.8315221626371047e-12
761,7.0,1.8504369648811746e-14,5.5148018064646035e-14
762,7.0,-1.2660294667952606e-12,-8.128876743247177e-13
763,7.0,8.444091300733042e-13,6.083263217810032e-13
764,7.0,-1.4265942473989785e-12,1.0725586426497273e-12
765,7.0,5.52399511445506e-14,2.1079750365011405e-13
766,7.0,2.416839704903188e-14,8.650389361996768e-14
767,7.0,6.018763713916199e-14,1.2200546649327525e-13
768,7.0,5.3820458625555096e-14,9.312878126148769e-14
769,7.0,3.1345144261943627e-13,1.0676051504741015e-12
770,7.0,2.9634756826433944e-14,3.1502068862232854e-13
771,7.0,3.1642240122502935e-14,-1.3256929210847837e-14
772,7.0,-1.3379468959400154e-13,3.93773855984801e-13
773,7.0,-2.7080400201006227e-14,2.4785722664513983e-14
774,7.0,-1.3847649508553387e-13,-1.7668144438024058e-13
775,7.0,6.172569019553788e-14,4.368431535253134e-13
776,7.0,4.573011742629151e-13,1.8853383280370703e-12
777,7.0,2.1686591982630877e-13,-8.77929423073639e-14
778,7.0,3.0081120586448476e-13,8.499309316708838e-13
779,7.0,9.15153018823539e-15,8.461783965966168e-14
780,7.0,-4.073159322638677e-14,1.3288338484203443e-13
781,7.0,3.147248479205428e-14,7.334220203659819e-14
782,7.0,1.6425084930329247e-14,5.038780110271695e-14
783,7.0,2.5388614671994917e-14,1.085490033614469e-13
784,7.0,9.811637609633086e-14,9.790799989166825e-14
785,7.0,4.457116095800104e-14,6.820796998208327e-14
786,7.0,4.4309973233984463e-14,4.188867776011947e-14
787,7.0,-2.925882495197849e-14,4.203070309677405e-14
788,7.0,1.5932689456759164e-14,9.198478555722322e-14
789,7.0,7.024133897764847e-13,-4.160196797880468e-13
790,7.0,7.006379167324786e-14,1.2083990465468211e-13
791,7.0,2.6163089596127943e-13,-4.211394003633137e-13
792,7.0,2.869128580948523e-14,2.7281949366599725e-14
793,7.0,3.8691616334637733e-14,4.553082259292372e-14
794,7.0,-2.831753750193031e-14,1.3762790101246144e-13
795,7.0,5.458966664519835e-14,3.015753699214282e-14
796,7.0,1.403603716749392e-13,-2.9756505485684975e-14
797,7.0,7.751641039509529e-13,-1.3007878477321058e-12
798,7.0,4.3116323104351647e-14,3.6210365605264664e-14
799,7.0,3.803727284435228e-13,6.324617419421789e-13
